
to	O
suit	O
up	O
.	O

From	O
there	place
,	O
the	event
demonstration	event
took	O
players	person
to	O
investigate	O
the	event
murder	event
of	event
Nightwing	event
.	O

The	event
Northern	event
Arena	event
Esports	event
Championship	event
ran	O
throughout	O
the	time
weekend	time
,	O
facing	O
off	O
teams	organization
of	organization
video	organization
gamers	organization
in	O
a	place
packed	place
hall	place
.	O

Even	O
in	O
early	event
rounds	event
,	O
the	event
event	event
was	O
well	O
attended	O
,	O
with	O
the	place
stands	place
full	O
of	O
gamers	person
,	O
watching	O
the	event
matches	event
with	O
live	abstract
colour	abstract
commentary	abstract
.	O

The	event
finals	event
saw	O
US	organization
team	organization
Cloud9	organization
and	organization
Immortals	organization
,	organization
from	organization
Brazil	organization
,	O
face	O
off	O
in	O
Counter-Strike	abstract
:	abstract
Global	abstract
Offensive	abstract
.	O

Both	organization
unbeaten	organization
teams	organization
going	O
in	O
,	O
the	organization
Brazillian	organization
team	organization
won	O
the	event
championship	event
and	O
$	quantity
50,000	quantity
.	O

Gameplay	event
was	O
delayed	O
during	O
the	event
"	event
third	event
map	event
"	event
(	O
third	event
round	event
)	O
of	O
the	event
finals	event
,	O
when	O
one	person
Immortals	person
player	person
was	O
caught	O
with	O
their	object
headset	object
off	O
.	O

After	O
nearly	time
half	time
an	time
hour	time
,	O
the	organization
team	organization
was	O
deducted	O
a	abstract
point	abstract
,	O
leading	O
to	O
a	abstract
sudden	abstract
but	abstract
temporary	abstract
rush	abstract
of	abstract
success	abstract
by	abstract
the	abstract
US	abstract
team	abstract
.	O

Playstation	event
VR	event
demo	event

Image	object
:	O
Nick	person
Moreau	person
.	O

Displays	event
of	event
charity	event
at	event
event	event

The	organization
Canadian	organization
garrison	organization
of	organization
501st	organization
Legion	organization
returned	O
with	O
their	abstract
setup	abstract
of	abstract
photo-ops	abstract
,	O
with	O
proceeds	abstract
to	abstract
the	abstract
Make-A-Wish	abstract
Foundation	abstract
.	O

Volunteer	organization
organization	organization
Comic	organization
Corps	organization
of	organization
Canada	organization
collects	O
donations	object
of	object
comics	object
,	O
to	O
distribute	O
to	O
children	person
and	person
youth	person
in	person
the	person
hospital	person
.	O

Along	O
with	O
collecting	O
comics	object
on-site	O
,	O
the	abstract
group	abstract
was	O
fundraising	O
through	O
raffles	event
and	O
button	event
sales	event
.	O

Other	organization
charitable	organization
fan-based	organization
groups	organization
included	O
The	organization
Ontario	organization
Ghostbusters	organization
,	O
Doctor	organization
Who	organization
Society	organization
of	organization
Canada	organization
,	O
and	O
Klingon	organization
Assault	organization
Group	organization
.	O

Brampton	person
Spider-Gwen	person
and	O
Symbiote	person
Spidey	person
pose	O
at	O
the	place
Comic	place
Corps	place
booth	place
.	O

Image	object
:	O
Nick	person
Moreau	person
.	O

A	event
showdown	event
at	event
the	event
501st	event
Legion	event
booth	event
.	O

Image	object
:	O
Nick	person
Moreau	person
.	O

Successful	person
Stormtroopers	person
share	O
a	abstract
high-five	abstract
.	O

Image	object
:	O
Nick	person
Moreau	person
.	O

Cosplay	event
celebration	event
of	event
craftsmanship	event
and	event
characters	event

Epic	person
Mickey	person
by	person
The	person
Katherinator	person
.	O

Image	object
:	O
Nick	person
Moreau	person
.	O

The	O
thousands	object
of	object
cosplay	object
outfits	object
on	object
parade	object
around	object
the	object
various	object
halls	object
offered	O
a	abstract
tremendous	abstract
cross-section	abstract
of	abstract
genres	abstract
and	abstract
eras	abstract
of	abstract
pop	abstract
culture	abstract
.	O

The	object
majority	object
of	object
outfits	object
involved	O
at	abstract
least	abstract
some	abstract
elements	abstract
made	O
from	O
scratch	O
,	O
a	event
fantastic	event
display	event
of	event
craftsmanship	event
.	O

Of	O
the	person
thousands	person
,	O
Wikinews	organization
spoke	O
with	O
a	person
cosplayer	person
going	O
by	O
the	abstract
name	abstract
"	O
The	abstract
Katherinator	abstract
"	O
.	O

She	person
was	O
outside	O
the	place
building	place
in	O
the	place
gardens	place
,	O
waiting	O
for	O
a	person
photographer	person
she	person
had	O
arranged	O
to	O
shoot	O
her	object
new	object
Epic	object
Mickey	object
costumed	object
character-style	object
outfit	object
.	O

With	O
shoes	object
as	object
wide	object
as	object
a	object
forearm	object
,	O
and	O
a	object
rigid	object
torso	object
of	object
carved	object
foam	object
,	O
she	person
remained	O
exuberant	O
even	O
when	O
caught	O
in	O
the	abstract
traffic	abstract
between	abstract
halls	abstract
,	O
many	time
hours	time
into	time
wearing	time
the	time
outfit	time
.	O

Disney	organization

Belle	person

Image	object
:	O
Nick	person
Moreau	person
.	O

Superheroes	person

Black	person
Widow	person
and	O
Captain	person
America	person

Image	object
:	O
Nick	person
Moreau	person
.	O

Anime	abstract

Three	person
of	person
Digimon	person
's	person
"	person
Digi-destined	person
"	person
,	O
including	O
cosplayer	person
Jessica	person
Anderson	person
.	O

Image	object
:	O
Nick	person
Moreau	person
.	O

Video	abstract
games	abstract
,	O
movies	abstract
,	O
and	O
more	O

Lady	person
Cassandra	person
from	person
Doctor	person
Who	person
.	O

Image	object
:	O
Nick	person
Moreau	person
.	O

Peekaboo	person
Cosplay	person
as	O
The	person
Fawn	person
