
of	O
crazy	O
spy	O
/	O
criminologist	O
you	person
probably	O
do	O
n't	O
have	O
this	substance
stuff	substance
lying	O
around	O
the	place
house	place
(	O
hopefully	O
not	O
...	O
)	O
.	O

If	O
you	person
're	O
dead	O
set	O
on	O
starting	O
your	abstract
own	abstract
glowstick	abstract
business	abstract
(	O
worse	abstract
ideas	abstract
exist	O
)	O
,	O
try	O
websites	place
like	O
Alfa	place
Aesar	place
[	O
1	O
]	O
or	O
Sigma	place
Aldrich	place
[	O
2	O
]	O
for	O
supplies	object
.	O

Mix	O
everything	substance
well	O
.	O

Do	O
n't	O
use	O
your	object
hands	object
--	O
use	O
a	object
metal	object
or	object
plastic	object
utensil	object
of	object
some	object
sort	object
.	O

Clean	O
the	object
containers	object
and	O
dry	O
them	object
thoroughly	O
.	O

It	event
's	O
important	O
to	O
use	event
sanitary	event
,	event
clean	event
tubes	event
for	event
your	event
glowsticks	event
.	O

The	event
last	event
thing	event
you	event
want	event
is	O
other	event
substances	event
interacting	event
with	event
the	event
reactions	event
you	event
're	event
depending	event
on	event
to	event
make	event
the	event
substances	event
glow	event
.	O

Set	event
the	event
correct	event
lid	event
next	event
to	event
each	event
container	event
.	O

This	event
enables	O
you	person
to	O
seal	O
the	object
containers	object
quickly	O
after	O
filling	O
.	O

It	O
's	O
not	O
like	O
the	abstract
glow	abstract
will	O
get	O
up	O
and	O
run	O
away	O
from	O
you	person
,	O
but	O
still	O
.	O

Combine	O
equal	quantity
amounts	quantity
of	quantity
the	quantity
first	quantity
and	quantity
second	quantity
solution	quantity
in	O
the	object
container	object
and	O
close	O
the	object
bottles	object
.	O

Shake	O
them	object
up	O
once	O
the	object
lids	object
are	O
on	O
tightly	O
.	O

Then	O
turn	O
off	O
the	abstract
lights	abstract
!	O

If	O
it	object
's	O
not	O
already	O
glowing	O
,	O
something	O
went	O
wrong	O
.	O

Do	O
over	O
!	O

Watch	O
as	O
the	substance
chemical	substance
compound	substance
creates	O
a	abstract
colorful	abstract
glow	abstract
.	O

Take	O
your	object
glowsticks	object
to	O
the	event
party	event
and	O
charge	O
your	person
friends	person
loads	quantity
of	quantity
money	quantity
for	O
them	object
!	O

But	O
act	O
quickly	O
...	O

the	abstract
glow	abstract
wo	O
n't	O
last	O
very	O
long	O
.	O

Expectations	abstract
crushed	O
?	O

Method	abstract
two	abstract
to	O
the	O
rescue	O
!	O

The	event
reaction	event
that	O
the	substance
luminol	substance
and	O
hydrogen	substance
peroxide	substance
creates	O
does	O
n't	O
last	O
long	O
at	O
all	O
--	O
maybe	O
a	time
couple	time
of	time
minutes	time
.	O
