
/	O
11.8	quantity
fl	quantity
oz	quantity
)	O
.	O

Let	O
the	substance
mixture	substance
sit	O
for	O
a	abstract
day	abstract
or	O
two	abstract
.	O

Shake	O
occasionally	O
so	O
the	abstract
flavour	abstract
mixes	O
well	O
.	O

Strain	O
out	O
the	substance
Skittles	substance
using	O
a	object
filter	object
,	O
such	O
as	O
a	object
paper	object
coffee	object
filter	object
or	O
a	object
clean	object
t-shirt	object
.	O

Refrigerate	O
overnight	O
.	O

Method	abstract
3	abstract
of	abstract
3	abstract
:	O
Dishwasher	abstract
Bottle	abstract
Method	abstract

Separate	O
the	abstract
colors	abstract
from	O
five	quantity
bags	quantity
of	O
200	quantity
g	quantity
Skittles	substance
.	O

Using	O
5	quantity
x	O
700	quantity
ml	quantity
/	O
23.6	quantity
fl	quantity
oz	quantity
bottles	quantity
,	O
pour	O
300	quantity
ml	quantity
/	O
10.1	quantity
fl	quantity
oz	quantity
of	quantity
vodka	quantity
into	O
a	object
jug	object
and	O
fill	O
each	object
bottle	object
with	O
skittles	substance
.	O

Place	O
the	object
bottles	object
in	O
your	object
dishwasher	object
and	O
put	O
on	O
an	abstract
intensive	abstract
cycle	abstract
.	O

One	O
third	O
of	O
of	O
the	O
way	O
through	O
the	abstract
cycle	abstract
,	O
shake	O
all	object
bottles	object
vigorously	O
.	O

Two	O
thirds	O
of	O
the	O
way	O
through	O
the	abstract
cycle	abstract
,	O
shake	O
all	object
bottles	object
vigorously	O
.	O

Once	O
the	abstract
cycle	abstract
has	O
finished	O
,	O
shake	O
all	object
bottles	object
vigorously	O
again	O
.	O

Then	O
place	O
in	O
the	place
freezer	place
for	O
2	time
hours	time
.	O

Once	O
the	substance
vodka	substance
is	O
cold	O
,	O
it	substance
should	O
be	O
syrupy	O
.	O

Take	event
a	event
sieve	event
,	event
line	event
it	event
with	event
a	event
piece	event
of	event
cheesecloth	event
(	event
muslin	event
)	event
or	event
a	event
coffee	event
filter	event
,	event
place	event
above	event
a	event
large	event
jug	event
and	event
pour	event
the	event
vodka	event
through	event
slowly	event
.	O

Once	event
the	event
first	event
bottle	event
has	event
been	event
filtered	event
,	event
wash	event
out	event
the	event
bottle	event
and	event
pour	event
the	event
Skittles	event
vodka	event
back	event
in	event
.	O

Repeat	O
the	abstract
above	abstract
two	abstract
steps	abstract
for	O
all	object
bottles	object
,	O
ensuring	O
that	O
everything	O
is	O
cleaned	O
between	O
uses	O
to	O
prevent	O
color	abstract
contamination	abstract
.	O

Place	O
all	object
of	object
the	object
bottles	object
in	O
the	place
freezer	place
until	O
you	person
are	O
ready	O
to	O
drink	O
.	O

Do	O
n't	O
worry	O
,	O
the	substance
vodka	substance
wo	O
n't	O
freeze	O
.	O

You	person
are	O
finished	O
.	O

Enjoy	O
your	substance
tasty	substance
creation	substance
.	O

Tips	abstract
.	O

If	O
you	person
want	O
to	O
make	O
it	substance
more	O
quickly	O
,	O
cut	O
the	substance
skittles	substance
in	O
half	O
before	O
putting	O
them	substance
into	O
vodka	substance
.	O

Shake	O
every	time
15	time
minutes	time
.	O

They	substance
'll	O
dissolve	O
in	O
an	time
hour	time
instead	O
of	O
a	time
day	time
.	O

Or	O
you	person
could	O
just	O
scoop	O
them	substance
out	O
when	O
the	abstract
color	abstract
dissolves	O
.	O

Start	event
with	event
small	event
amount	event
of	event
vodka	event
and	event
Skittles	event
at	event
first	event
to	event
experiment	event
which	event
combination	event
of	event
taste	event
suits	event
you	event
best	event
.	O

You	person
can	O
carry	O
this	event
out	O
with	O
larger	quantity
amount	quantity
of	O
vodka	substance
and	O
Skittles	substance
once	O
you	person
have	O
decided	O
that	O
you	person
enjoy	O
the	abstract
taste	abstract
.	O

The	substance
lime	substance
green	substance
Skittles	substance
add	O
a	abstract
sourness	abstract
to	O
the	object
drink	object
,	O
so	O
if	O
you	person
want	O
one	object
that	O
's	O
sweet	O
,	O
leave	O
the	object
green	object
ones	object
out	O
and	O
add	O
them	object
to	O
their	object
own	object
bottle	object
for	O
a	substance
sour	substance
lime	substance
vodka	substance
.	O

Another	abstract
approach	abstract
is	O
to	O
buy	O
five	object
bottles	object
of	O
vodka	substance
and	O
five	object
bags	object
of	object
Skittles	object
.	O

Then	O
separate	O
the	substance
candy	substance
and	O
use	O
one	abstract
flavor	abstract
for	O
each	object
bottle	object
.	O

(	O
Or	O
get	O
four	object
bottles	object
and	O
an	object
empty	object
,	O
to	O
allow	O
room	O
for	O
the	substance
skittles	substance
.	O
)	O

If	O
using	O
a	object
t-shirt	object
to	O
strain	O
,	O
be	O
sure	O
fabric	object
softener	object
or	O
a	object
dryer	object
sheet	object
had	O
not	O
been	O
used	O
with	O
it	object
,	O
lets	O
you	O
get	O
some	abstract
extra	abstract
(	abstract
unwanted	abstract
)	abstract
flavoring	abstract
(	O
and	O
potentially	substance
toxic	substance
chemicals	substance
)	O
.	O

Warnings	abstract

Drink	O
responsibly	O
.	O

Never	O
drink	O
and	O
drive	O
.	O

Know	O
your	abstract
limits	abstract
,	O
and	O
do	O
not	O
drink	O
to	O
the	abstract
extent	abstract
of	abstract
intoxication	abstract
.	O

Do	O
not	O
drink	O
if	O
underage	O
in	O
your	place
country	place
.	O

Things	object
You	person
'll	O
Need	O

Each	quantity
handle	quantity
of	quantity
vodka	quantity
(	O
1.75	quantity
liters	quantity
,	O
about	quantity
a	quantity
half	quantity
gallon	quantity
)	O
requires	O
a	object
large	object
bag	object
worth	object
of	object
Skittles	object
,	O
so	O
if	O
you	person
plan	O
on	O
doing	O
only	abstract
one	abstract
flavor	abstract
for	O
a	substance
flavorful	substance
vodka	substance
,	O
you	person
'll	O
have	O
to	O
buy	O
5	object
large	object
bags	object
of	object
Skittles	object
.	O

Coffee	object
filter	object
,	O
cheesecloth	object
/	O
muslin	object
,	O
or	O
an	object
extremely	object
clean	object
T-shirt	object
