
that	O
frequently	O
run	O
across	O
the	place
bridge	place
and	O
up	O
and	O
down	O
major	place
streets	place
.	O

Get	O
in	O

One	O
of	O
the	O
more	O
interesting	O
of	O
the	place
many	place
highrise	place
residential	place
buildings	place
in	O
Fort	place
Lee	place

Fort	place
Lee	place
is	O
bordered	O
by	O
Edgewater	place
,	O
Englewood	place
Cliffs	place
,	O
Cliffside	place
Park	place
and	O
Leonia	place
.	O

By	O
car	O

If	O
coming	O
from	O
New	place
York	place
City	place
,	O
take	O
the	place
George	place
Washington	place
Bridge	place
;	O

Fort	place
Lee	place
is	O
the	O
first	O
town	O
on	O
the	O
New	place
Jersey	place
side	O
of	O
the	place
bridge	place
.	O

By	O
bus	O
or	O
jitney	O

Ask	O
any	person
bus	person
or	person
jitney	person
driver	person
leaving	O
from	O
the	place
Port	place
Authority	place
George	place
Washington	place
Bus	place
Station	place
on	place
177	place
St.	place
whether	O
s/he	person
can	O
let	O
you	O
off	O
in	O
Fort	place
Lee	place
.	O

By	O
ferry	object

Fort	place
Lee	place
can	O
also	O
be	O
accessed	O
by	O
boat	object
or	object
ferry	object
from	O
New	place
York	place
City	place
via	O
Edgewater	place
and	O
Weehawken	place
docks	place
.	O

By	O
plane	object

The	O
nearest	O
airports	object
to	O
Fort	place
Lee	place
are	O
Newark	place
Airport	place
,	O
LaGuardia	place
Airport	place
,	O
Teterboro	place
(	O
general	O
aviation	O
only	O
)	O
,	O
JFK	place
and	O
Westchester	place
County	place
Airport	place
.	O

Get	O
around	O

Old	O
and	O
new	O
meet	O
in	O
Fort	place
Lee	place
,	O
as	O
the	place
Good	place
Shepherd	place
Episcopalian	place
Church	place
is	O
dwarfed	O
by	O
a	place
residential	place
highrise	place
immediately	O
behind	O
it	place

Most	O
people	O
choose	O
cars	O
,	O
but	O
if	O
headed	O
to	O
a	place
central	place
area	place
,	O
such	place
as	place
Main	place
Street	place
,	O
it	O
is	O
best	O
to	O
drive	O
there	place
,	O
park	event
in	event
a	event
municipal	event
parking	event
lot	event
,	O
and	O
walk	event
around	event
from	O
there	place
.	O

Since	O
so	O
much	O
of	O
the	place
town	place
’s	place
retail	place
area	place
is	O
clustered	O
in	O
3	O
or	O
4	O
block	O
radius	O
,	O
it	O
would	O
be	O
beneficial	O
to	event
walk	event
around	event
,	O
but	O
might	O
also	O
be	O
dangerous	O
given	O
the	O
high	abstract
traffic	abstract
intersections	O
.	O

If	O
walking	event
use	O
caution	O
,	O
and	O
if	O
parking	event
,	O
make	O
sure	O
to	O
feed	O
the	object
meter	object
with	O
plenty	O
of	O
pocket	O
change	O
;	O
the	person
meter	person
maids	person
take	O
their	person
job	O
very	O
seriously	O
.	O

Since	O
fort	place
lee	place
is	O
situated	O
in	O
such	O
a	O
convenient	O
area	O
for	O
those	O
commuting	O
to	O
and	O
from	O
the	place
city	place
,	O
there	O
is	O
often	O
high	abstract
traffic	abstract
and	O
congestion	O
on	O
the	O
roads	O
.	O

If	O
you	person
are	O
planning	O
on	O
being	O
somewhere	O
at	O
a	O
certain	O
time	O
,	O
one	O
might	O
suggest	O
leaving	O
a	O
good	O
10	O
to	O
15	O
minutes	O
to	O
escape	O
local	abstract
traffic	abstract
before	O
hitting	O
any	O
major	place
roadways	place
.	O

For	O
local	abstract
transportation	abstract
or	abstract
air-port/train	abstract
station	abstract
services	abstract
,	O
there	O
are	O
several	organization
local	organization
taxi	organization
companies	organization
that	O
are	O
reliable	O
.	O

A-1	organization
2470	place
Lemoine	place
Avenue	place
,	O
tel	O
:	O
1	O
201	O
944-3737	O
.	O

Babe	organization
's	organization
185	place
Bridge	place
Plaza	place
North	place
,	O
tel	O
:	O
1	O
201	O
944-6800	O
.	O

G	organization
W	organization
Taxi	organization
1696	place
Bergen	place
Blvd	place
,	O
tel	O
:	O
1	O
201	O
363-0555	O
.	O

See	O

Fort	place
Lee	place
Historic	place
Park	place
,	O
a	place
reconstruction	place
of	place
a	place
Revolutionary	place
War	place
encampment	place
,	O
with	O
beautiful	place
views	place
and	O
pleasant	O
greenery	O

Fort	place
Lee	place
is	O
known	O
and	O
named	O
for	O
the	O
story	O
of	O
how	O
General	person
George	person
Washington	person
was	O
forced	O
to	O
evacuate	O
the	O
area	O
in	O
November	time
of	time
1776	time
and	O
begin	O
his	event
famous	event
retreat	event
through	O
New	place
Jersey	place
during	O
the	time
winter	time
of	time
1776-77	time
in	O
the	O
protection	O
of	O
"	O
Fort	place
Lee	place
"	O
.	O

The	place
Visitors	place
'	place
Center	place
provides	O
information	abstract
on	abstract
the	abstract
role	abstract
of	abstract
Fort	abstract
Lee	abstract
in	abstract
the	abstract
War	abstract
.	O

Audio-visual	object
displays	object
,	O
detailed	object
exhibits	object
,	O
gives	O
visitors	person
a	O
sense	O
of	O
what	O
this	place
town	place
was	O
like	O
centuries	O
ago	O
.	O

Fort	place
Lee	place
Historic	place
Park	place
,	O
Hudson	place
Terrace	place
,	O
tel	O
:	O
1	O
201	O
461-1776	O
.	O

Revolutionary	event
re-enactments	O
,	O
and	O
breathtaking	place
views	place
of	place
the	place
GW	place
Bridge	place
,	place
the	place
Little	place
Red	place
Light	place
House	place
,	place
Hudson	place
River	place
and	place
majestic	place
city	place
skyline	place
.	O

The	place
George	place
Washington	place
Bridge	place
can	O
be	O
crossed	O
by	O
bicycle	O
or	O
on	O
foot	O
as	O
well	O
as	O
in	O
a	O
motorized	O
vehicle	O
.	O

Do	O

Fort	place
Lee	place
's	place
Public	place
School	place
4	place
,	O
a	event
daily	event
activity	event
for	event
the	event
elementary	event
school	event
set	event

Other	O
than	O
eating	O
,	O
or	O
shopping	O
,	O
or	O
shopping	event
for	event
food	event
,	O
there	O
is	O
not	O
much	O
else	O
to	O
do	O
unless	O
you	O
work	O
in	O
Fort	place
Lee	place
.	O

Fort	place
Lee	place
also	O
has	O
a	place
great	place
community	place
center	place
open	O
to	O
all	person
borough	person
residents	person
.	O

The	place
community	place
center	place
has	O
dance	abstract
,	abstract
yoga	abstract
,	abstract
and	abstract
other	abstract
exercise	abstract
classes	abstract
,	O
offers	O
open	O
gym	O
hours	O
for	O
basketball	O
or	O
other	O
recreation	O
.	O

During	O
the	time
summer	time
their	place
outdoor	place
theatre	place
is	O
used	O
for	O
performances	event
and	O
"	O
movies	event
in	event
the	event
park	event
"	O
every	O
Friday	time
night	time
.	O

Jack	place
Alter	place
Fort	place
Lee	place
Community	place
Center	place
,	O
1355	place
Inwood	place
Terrace	place
,	O
tel	O
:	O
1	O
201-592-4699	O
,	O
contact	O
for	O
membership	abstract
information	abstract
,	O
and	O
upcoming	event
events	event
.	O

Buy	O

There	O
is	O
an	O
abundance	O
of	O
supermarkets	place
,	O
one	place
the	place
most	place
famous	place
and	place
unique	place
being	place
Caffasso	place
’s	place
Fairway	place
Market	place
.	O

There	O
are	O
also	O
many	place
nail	place
salons	place
,	O
frozen	place
yogurt	place
shops	place
,	O
coffee	place
shops	place
and	O
gas	place
stations	place
.	O

Cafasso	place
's	place
Fairway	place
Market	place
1214	place
Anderson	place
Ave	place
,	O
1	O
201-224-7900	O
.	O

Store	place
hours	O
:	O
Mon-Fri	O
08:30	O
am	O
-	O
7	O
pm	O
,	O
Sat	O
08:30	O
am	O
-	O
06:30	O
pm	O
,	O
Sun	O
9	O
am	O
-	O
03:00	O
pm	O

Main	place
Street	place
is	O
the	O
primary	O
retail	O
section	O
of	O
Fort	place
Lee	place
,	O
and	O
features	O
stores	place
such	O
as	O
Borders	O
and	O
liquor	place
stores	place
,	O
and	O
you	O
can	O
find	O
a	place
deli	place
or	O
drug	place
store	place
on	O
every	O
corner	O
.	O

There	O
are	O
tons	O
of	O
specialty	place
boutiques	place
and	O
gourmet	place
caterers	place
,	O
as	O
well	O
as	O
clothing	place
and	place
sporting	place
good	place
retailers	place
.	O

Also	O
on	O
Main	place
St.	place
is	O
Metropolitan	place
Plants	place
,	O
a	place
haven	place
for	place
flower	place
lovers	place
,	O
with	O
a	object
very	object
large	object
selection	object
of	object
products	object
for	object
gardeners	object
.	O

Eat	O

Within	O
Fort	place
Lee	place
,	O
the	O
main	O
attraction	O
would	O
be	O
its	place
collection	place
of	place
restaurants	place
.	O

Fort	place
Lee	place
offers	O
international	abstract
cuisine	abstract
and	O
is	O
famous	O
for	O
their	place
pizzerias	place
,	place
delis	place
and	place
24-hour	place
diners	place
,	place
in	place
addition	place
to	place
its	place
Korean	place
restaurants	place
.	O
